130.088850174216 329.391986062717
137.782229965157 348.625435540069
146.757839721254 371.705574912892
157.015679442509 396.067944250871
165.991289198606 411.454703832752
172.40243902439 417.865853658536
177.531358885017 439.663763066202
187.789198606272 455.050522648083
196.764808362369 476.848432055749
204.45818815331 492.23519163763
209.587108013937 511.468641114982
217.280487804878 525.573170731707
222.409407665505 546.088850174216
224.973867595819 565.322299651568
224.973867595819 592.24912891986
224.973867595819 631.998257839721
224.973867595819 653.796167247387
219.844947735192 678.158536585366
213.433797909408 702.520905923345
205.740418118467 730.729965156794
186.506968641115 753.810104529617
181.378048780488 776.890243902439
176.249128919861 798.688153310104
172.40243902439 819.203832752613
176.249128919861 834.590592334495
185.224738675958 849.977351916376
201.893728222996 862.799651567944
223.691637630662 880.750871080139
245.489547038327 888.44425087108
263.440766550523 897.419860627178
289.085365853658 901.266550522648
319.858885017422 906.395470383275
351.914634146341 907.677700348432
378.841463414634 901.266550522648
398.074912891986 894.855400696864
422.437282229965 882.033101045296
442.952961672474 871.775261324042
467.315331010453 856.38850174216
489.113240418118 839.719512195122
514.757839721254 824.33275261324
531.426829268293 805.099303135888
546.813588850174 784.583623693379
539.120209059234 760.2212543554
528.862369337979 743.552264808362
517.322299651568 726.883275261324
503.217770034843 705.085365853658
491.677700348432 693.545296167247
478.855400696864 670.465156794425
469.879790940766 646.102787456446
459.621951219512 624.30487804878
448.081881533101 601.224738675958
441.670731707317 575.580139372822
436.54181184669 552.5
433.977351916376 531.984320557491
433.977351916376 506.339721254355
432.695121951219 481.977351916376
439.106271777004 452.48606271777
444.235191637631 433.252613240418
453.210801393728 407.608013937282
463.468641114983 388.37456445993
471.162020905923 362.729965156794
482.702090592335 334.520905923345
480.137630662021 308.876306620209
480.137630662021 292.20731707317
475.008710801394 275.538327526132
463.468641114983 258.869337979094
450.646341463415 246.047038327526
436.54181184669 235.789198606271
428.848432055749 230.660278745644
413.461672473868 221.684668989547
396.792682926829 216.55574912892
376.277003484321 212.709059233449
358.325783972125 208.862369337979
339.092334494773 206.297909407665
326.270034843206 203.733449477352
295.496515679442 203.733449477352
268.56968641115 211.426829268292
236.51393728223 222.966898954704
201.893728222996 239.635888501742
171.120209059233 258.869337979094
144.193379790941 283.231707317073
128.806620209059 292.20731707317
130.088850174216 329.391986062717
