1687.89973010707 543.253396772608
1703.39172646968 563.909391922758
1716.30172343853 578.110388588487
1731.79371980114 597.475384041753
1749.86771555752 611.676380707482
1764.06871222325 628.459376766979
1779.56070858586 645.242372826476
1789.88870616094 656.861370098436
1804.08970282667 667.189367673511
1819.58169918928 681.39036433924
1835.07369555189 698.173360398737
1850.56569191451 712.374357064466
1869.93068736777 726.575353730195
1886.71368342727 738.194351002154
1907.36967857742 747.231348880345
1925.4436743338 756.268346758536
1949.97266857461 764.014344939842
1974.50166281541 767.887344030496
1996.44865766244 767.887344030496
2013.23165372194 767.887344030496
2032.59664917521 767.887344030496
2051.96164462847 766.596344333611
2066.1626412942 765.305344636727
2086.81863644435 761.432345546074
2111.34763068516 754.977347061651
2126.83962704777 754.977347061651
2146.20462250104 749.813348274114
2162.98761856053 745.940349183461
2179.77061462003 745.940349183461
2197.84461037641 742.067350092807
2215.91860613279 739.485350699039
2233.99260188918 738.194351002154
2246.90259885802 736.90335130527
2262.39459522063 736.90335130527
2272.72259279571 736.90335130527
2285.63258976455 743.358349789692
2303.70658552093 748.52234857723
2319.19858188355 752.395347667883
2334.69057824616 756.268346758536
2354.05557369943 761.432345546074
2366.96557066827 766.596344333611
2382.45756703088 771.760343121149
2392.78556460596 765.305344636727
2394.07656430284 753.686347364767
2397.9495633935 738.194351002154
2401.82256248415 722.702354639541
2403.11356218103 707.210358276928
2403.11356218103 691.718361914315
2404.40456187792 680.099364642356
2406.98656127169 660.734369189089
2405.6955615748 643.951373129592
2404.40456187792 622.004378282557
2401.82256248415 602.639382829291
2400.53156278727 594.893384647984
2396.65856369661 583.274387376025
2394.07656430284 571.655390104065
2388.91256551531 560.036392832105
2381.166567334 540.671397378839
2374.71156884958 523.888401319342
2369.54757006204 510.978404350498
2363.09257157762 491.613408897231
2356.6375730932 479.994411625272
2346.30957551812 465.793414959543
2337.27257763993 454.174417687583
2326.94458006485 447.719419203161
2308.87058430847 439.973421021855
2290.79658855209 425.772424356126
2276.59559188636 412.862427387282
2257.2305964331 393.497431934016
2245.61159916114 381.878434662056
2231.41060249541 366.386438299443
2222.37360461722 350.89444193683
2214.62760643591 340.566444361755
2197.84461037641 349.603442239946
2179.77061462003 365.095438602559
2160.40561916677 371.550437086981
2125.54862735089 381.878434662056
2108.76563129139 384.460434055825
2095.85563432254 388.333433146478
2079.07263826305 389.624432843363
2063.58064190043 389.624432843363
2037.76064796275 392.206432237132
2028.72365008455 393.497431934016
2009.35865463129 393.497431934016
1995.15765796556 390.915432540247
1974.50166281541 385.75143375271
1952.55466796837 381.878434662056
1939.64467099953 378.005435571403
1928.02567372757 375.423436177634
1912.53367736496 368.968437693212
1897.04168100234 362.51343920879
1875.09468615531 354.767441027484
1859.6026897927 349.603442239946
1845.40169312697 341.857444058639
1819.58169918928 334.111445877333
1804.08970282667 325.074447999142
1780.85170828275 314.746450424067
1765.35971192013 301.836453455223
1744.70371676998 291.508455880147
1713.71972404476 282.471458001956
1678.86273222888 276.016459517534
1659.49773677561 268.270461336228
1651.75173859431 294.090455273916
1649.16973920054 319.910449211604
1649.16973920054 345.730443149293
1650.46073889742 374.13243648075
1646.58773980677 403.825429509091
1649.16973920054 434.809422234317
1649.16973920054 461.92041586889
1663.37073586627 505.81440556296
1676.28073283511 527.761400409995
1687.89973010707 543.253396772608
